standardized_filename,original_stem,species,bird,display_name,call_type,n_calls,recording_id,date,location,environment_class,stimulus_only,sex,age_years,social_group,session_known,kind,rel_audio_path,aviary,birth_year,sibling_group
ag_a_raspy_241204-1376_04.wav,a_241204_raspy_04,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_04.wav,NA,NA,unknown
ag_a_raspy_241204-1376_05.wav,a_241204_raspy_05,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_05.wav,NA,NA,unknown
ag_a_raspy_241204-1376_06.wav,a_241204_raspy_06,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_06.wav,NA,NA,unknown
ag_a_raspy_241204-1376_07.wav,a_241204_raspy_07,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_07.wav,NA,NA,unknown
ag_a_raspy_241204-1376_08.wav,a_241204_raspy_08,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_08.wav,NA,NA,unknown
ag_a_raspy_241204-1376_09.wav,a_241204_raspy_09,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_09.wav,NA,NA,unknown
ag_a_raspy_241204-1376_10.wav,a_241204_raspy_10,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_10.wav,NA,NA,unknown
ag_a_raspy_241204-1376_11.wav,a_241204_raspy_11,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_11.wav,NA,NA,unknown
ag_a_raspy_241204-1376_12.wav,a_241204_raspy_12,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_12.wav,NA,NA,unknown
ag_a_raspy_241204-1376_13.wav,a_241204_raspy_13,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_13.wav,NA,NA,unknown
ag_a_raspy_241204-1376_14.wav,a_241204_raspy_14,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_14.wav,NA,NA,unknown
ag_a_raspy_241204-1376_15.wav,a_241204_raspy_15,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_15.wav,NA,NA,unknown
ag_a_raspy_241204-1376_16.wav,a_241204_raspy_16,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_16.wav,NA,NA,unknown
ag_a_raspy_241204-1376_17.wav,a_241204_raspy_17,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_17.wav,NA,NA,unknown
ag_a_raspy_241204-1376_18.wav,a_241204_raspy_18,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_18.wav,NA,NA,unknown
ag_a_raspy_241204-1376_19.wav,a_241204_raspy_19,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_19.wav,NA,NA,unknown
ag_a_raspy_241204-1376_20.wav,a_241204_raspy_20,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_20.wav,NA,NA,unknown
ag_a_raspy_241204-1376_21.wav,a_241204_raspy_21,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_21.wav,NA,NA,unknown
ag_a_raspy_241204-1376_22.wav,a_241204_raspy_22,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_22.wav,NA,NA,unknown
ag_a_raspy_241204-1376_23.wav,a_241204_raspy_23,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_23.wav,NA,NA,unknown
ag_a_raspy_241204-1376_24.wav,a_241204_raspy_24,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_24.wav,NA,NA,unknown
ag_a_raspy_241204-1376_25.wav,a_241204_raspy_25,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_25.wav,NA,NA,unknown
ag_a_raspy_241204-1376_26.wav,a_241204_raspy_26,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_26.wav,NA,NA,unknown
ag_a_raspy_241204-1376_27.wav,a_241204_raspy_27,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_27.wav,NA,NA,unknown
ag_a_raspy_241204-1376_28.wav,a_241204_raspy_28,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_28.wav,NA,NA,unknown
ag_a_raspy_241204-1376_29.wav,a_241204_raspy_29,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_29.wav,NA,NA,unknown
ag_a_raspy_241204-1376_30.wav,a_241204_raspy_30,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_30.wav,NA,NA,unknown
ag_a_raspy_241204-1376_31.wav,a_241204_raspy_31,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_31.wav,NA,NA,unknown
ag_a_raspy_241204-1376_32.wav,a_241204_raspy_32,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_32.wav,NA,NA,unknown
ag_a_raspy_241204-1376_33.wav,a_241204_raspy_33,ag,a,Jello,raspy,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/raspy/a_241204_raspy_33.wav,NA,NA,unknown
ag_a_short_241203-1369_01.wav,a_241203_short_01,ag,a,Jello,short,1,241203-1369,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_01.wav,NA,NA,unknown
ag_a_short_241203-1369_02.wav,a_241203_short_02,ag,a,Jello,short,1,241203-1369,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_02.wav,NA,NA,unknown
ag_a_short_241203-1369_03.wav,a_241203_short_03,ag,a,Jello,short,1,241203-1369,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_03.wav,NA,NA,unknown
ag_a_short_241203-1369_04.wav,a_241203_short_04,ag,a,Jello,short,1,241203-1369,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_04.wav,NA,NA,unknown
ag_a_short_241203-1371_01.wav,a_241203_short_05,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_05.wav,NA,NA,unknown
ag_a_short_241203-1371_02.wav,a_241203_short_06,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_06.wav,NA,NA,unknown
ag_a_short_241203-1371_03.wav,a_241203_short_07,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_07.wav,NA,NA,unknown
ag_a_short_241203-1371_04.wav,a_241203_short_09,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_09.wav,NA,NA,unknown
ag_a_short_241203-1371_05.wav,a_241203_short_10,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_10.wav,NA,NA,unknown
ag_a_short_241203-1371_06.wav,a_241203_short_11,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_11.wav,NA,NA,unknown
ag_a_short_241203-1371_07.wav,a_241203_short_12,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_12.wav,NA,NA,unknown
ag_a_short_241203-1371_08.wav,a_241203_short_13,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_13.wav,NA,NA,unknown
ag_a_short_241203-1371_09.wav,a_241203_short_14,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_14.wav,NA,NA,unknown
ag_a_short_241203-1371_10.wav,a_241203_short_15,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_15.wav,NA,NA,unknown
ag_a_short_241203-1371_11.wav,a_241203_short_16,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_16.wav,NA,NA,unknown
ag_a_short_241203-1371_12.wav,a_241203_short_17,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_17.wav,NA,NA,unknown
ag_a_short_241203-1371_13.wav,a_241203_short_18,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_18.wav,NA,NA,unknown
ag_a_short_241203-1371_14.wav,a_241203_short_19,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_19.wav,NA,NA,unknown
ag_a_short_241203-1371_15.wav,a_241203_short_20,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_20.wav,NA,NA,unknown
ag_a_short_241203-1371_16.wav,a_241203_short_21,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_21.wav,NA,NA,unknown
ag_a_short_241203-1371_17.wav,a_241203_short_22,ag,a,Jello,short,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241203_short_22.wav,NA,NA,unknown
ag_a_short_241204-1376_01.wav,a_241204_short_08,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_08.wav,NA,NA,unknown
ag_a_short_241204-1376_02.wav,a_241204_short_23,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_23.wav,NA,NA,unknown
ag_a_short_241204-1376_03.wav,a_241204_short_24,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_24.wav,NA,NA,unknown
ag_a_short_241204-1376_04.wav,a_241204_short_25,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_25.wav,NA,NA,unknown
ag_a_short_241204-1376_05.wav,a_241204_short_26,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_26.wav,NA,NA,unknown
ag_a_short_241204-1376_06.wav,a_241204_short_27,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_27.wav,NA,NA,unknown
ag_a_short_241204-1376_07.wav,a_241204_short_28,ag,a,Jello,short,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/short/a_241204_short_28.wav,NA,NA,unknown
ag_a_triple_241203-1371_01.wav,a_241203_triple_01,ag,a,Jello,triple,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/triple/a_241203_triple_01.wav,NA,NA,unknown
ag_a_triple_241203-1371_02.wav,a_241203_triple_03,ag,a,Jello,triple,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/triple/a_241203_triple_03.wav,NA,NA,unknown
ag_a_triple_241203-1374_01.wav,a_241203_triple_02,ag,a,Jello,triple,1,241203-1374,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/triple/a_241203_triple_02.wav,NA,NA,unknown
ag_a_triple_241204-1376_01.wav,a_241204_triple_04,ag,a,Jello,triple,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/triple/a_241204_triple_04.wav,NA,NA,unknown
ag_a_vibrato_241203-1371_01.wav,a_241203_vibrato_04,ag,a,Jello,vibrato,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241203_vibrato_04.wav,NA,NA,unknown
ag_a_vibrato_241203-1371_02.wav,a_241203_vibrato_05,ag,a,Jello,vibrato,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241203_vibrato_05.wav,NA,NA,unknown
ag_a_vibrato_241203-1371_03.wav,a_241203_vibrato_06,ag,a,Jello,vibrato,1,241203-1371,2024-12-03,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241203_vibrato_06.wav,NA,NA,unknown
ag_a_vibrato_241204-1376_01.wav,a_241204_vibrato_01,ag,a,Jello,vibrato,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241204_vibrato_01.wav,NA,NA,unknown
ag_a_vibrato_241204-1376_02.wav,a_241204_vibrato_02,ag,a,Jello,vibrato,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241204_vibrato_02.wav,NA,NA,unknown
ag_a_vibrato_241204-1376_03.wav,a_241204_vibrato_03,ag,a,Jello,vibrato,1,241204-1376,2024-12-04,shelter_group4,shelter,yes,F,14,4,1,single,data/ag/audio/single/a/vibrato/a_241204_vibrato_03.wav,NA,NA,unknown
ag_b_ah_241203-1372_01.wav,b_241203_ah_01,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_01.wav,NA,NA,unknown
ag_b_ah_241203-1372_02.wav,b_241203_ah_02,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_02.wav,NA,NA,unknown
ag_b_ah_241203-1372_03.wav,b_241203_ah_03,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_03.wav,NA,NA,unknown
ag_b_ah_241203-1372_04.wav,b_241203_ah_04,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_04.wav,NA,NA,unknown
ag_b_ah_241203-1372_05.wav,b_241203_ah_05,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_05.wav,NA,NA,unknown
ag_b_ah_241203-1372_06.wav,b_241203_ah_06,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_06.wav,NA,NA,unknown
ag_b_ah_241203-1372_07.wav,b_241203_ah_07,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_07.wav,NA,NA,unknown
ag_b_ah_241203-1372_08.wav,b_241203_ah_08,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_08.wav,NA,NA,unknown
ag_b_ah_241203-1372_09.wav,b_241203_ah_09,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_09.wav,NA,NA,unknown
ag_b_ah_241203-1372_10.wav,b_241203_ah_26,ag,b,Nicky,ah,1,241203-1372,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_26.wav,NA,NA,unknown
ag_b_ah_241203-1373_01.wav,b_241203_ah_10,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_10.wav,NA,NA,unknown
ag_b_ah_241203-1373_02.wav,b_241203_ah_11,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_11.wav,NA,NA,unknown
ag_b_ah_241203-1373_03.wav,b_241203_ah_12,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_12.wav,NA,NA,unknown
ag_b_ah_241203-1373_04.wav,b_241203_ah_13,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_13.wav,NA,NA,unknown
ag_b_ah_241203-1373_05.wav,b_241203_ah_14,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_14.wav,NA,NA,unknown
ag_b_ah_241203-1373_06.wav,b_241203_ah_15,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_15.wav,NA,NA,unknown
ag_b_ah_241203-1373_07.wav,b_241203_ah_16,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_16.wav,NA,NA,unknown
ag_b_ah_241203-1373_08.wav,b_241203_ah_17,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_17.wav,NA,NA,unknown
ag_b_ah_241203-1373_09.wav,b_241203_ah_18,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_18.wav,NA,NA,unknown
ag_b_ah_241203-1373_10.wav,b_241203_ah_19,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_19.wav,NA,NA,unknown
ag_b_ah_241203-1373_11.wav,b_241203_ah_20,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_20.wav,NA,NA,unknown
ag_b_ah_241203-1373_12.wav,b_241203_ah_21,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_21.wav,NA,NA,unknown
ag_b_ah_241203-1373_13.wav,b_241203_ah_22,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_22.wav,NA,NA,unknown
ag_b_ah_241203-1373_14.wav,b_241203_ah_23,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_23.wav,NA,NA,unknown
ag_b_ah_241203-1373_15.wav,b_241203_ah_24,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_24.wav,NA,NA,unknown
ag_b_ah_241203-1373_16.wav,b_241203_ah_25,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_25.wav,NA,NA,unknown
ag_b_ah_241203-1373_17.wav,b_241203_ah_27,ag,b,Nicky,ah,1,241203-1373,2024-12-03,shelter_group4,shelter,yes,M,14,4,1,single,data/ag/audio/single/b/ah/b_241203_ah_27.wav,NA,NA,unknown
